Date,State,Opioid Deaths,Number of Deaths,Number of Drug Overdose Deaths
2015-01-01,AK,,4034.0,126.0
2015-02-01,AK,,4084.0,127.0
2015-03-01,AK,,4101.0,125.0
2015-04-01,AK,,4133.0,126.0
2015-05-01,AK,,4196.0,125.0
2015-06-01,AK,,4201.0,121.0
2015-07-01,AK,,4220.0,117.0
2015-08-01,AK,,4222.0,124.0
2015-09-01,AK,,4242.0,125.0
2015-10-01,AK,86.0,4241.0,120.0
2015-11-01,AK,79.0,4219.0,115.0
2015-12-01,AK,,4193.0,121.0
2016-01-01,AK,90.0,4213.0,126.0
2016-02-01,AK,91.0,4198.0,128.0
2016-03-01,AK,90.0,4230.0,125.0
2016-04-01,AK,95.0,4262.0,132.0
2016-05-01,AK,103.0,4241.0,140.0
2016-06-01,AK,102.0,4261.0,138.0
2016-07-01,AK,107.0,4269.0,143.0
2016-08-01,AK,100.0,4276.0,138.0
2016-09-01,AK,96.0,4256.0,131.0
2016-10-01,AK,94.0,4291.0,131.0
2016-11-01,AK,99.0,4289.0,133.0
2016-12-01,AK,96.0,4355.0,129.0
2017-01-01,AK,93.0,4374.0,126.0
2017-02-01,AK,90.0,4347.0,124.0
2017-03-01,AK,87.0,4359.0,126.0
2017-04-01,AK,78.0,4325.0,117.0
2017-05-01,AK,81.0,4277.0,120.0
2017-06-01,AK,85.0,4276.0,122.0
2017-07-01,AK,91.0,4236.0,128.0
2017-08-01,AK,99.0,4234.0,137.0
2017-09-01,AK,106.0,4299.0,148.0
2017-10-01,AK,103.0,4283.0,144.0
2017-11-01,AK,97.0,4308.0,138.0
2017-12-01,AK,100.0,4279.0,141.0
2018-01-01,AK,100.0,4259.0,138.0
2018-02-01,AK,102.0,4303.0,139.0
2018-03-01,AK,101.0,4285.0,136.0
2018-04-01,AK,102.0,4340.0,142.0
2018-05-01,AK,88.0,4351.0,126.0
2018-06-01,AK,85.0,4308.0,125.0
2018-07-01,AK,76.0,4337.0,116.0
2018-08-01,AK,73.0,4383.0,110.0
2018-09-01,AK,65.0,4324.0,100.0
2018-10-01,AK,65.0,4309.0,99.0
2018-11-01,AK,68.0,4333.0,106.0
2018-12-01,AK,65.0,4333.0,105.0
2019-01-01,AK,65.0,4357.0,107.0
2019-02-01,AK,71.0,4386.0,115.0
2019-03-01,AK,79.0,4441.0,124.0
2019-04-01,AK,78.0,4405.0,119.0
2019-05-01,AK,80.0,4460.0,128.0
2019-06-01,AK,81.0,4517.0,132.0
2019-07-01,AK,83.0,4475.0,135.0
2019-08-01,AK,78.0,4457.0,130.0
2019-09-01,AK,84.0,4473.0,136.0
2019-10-01,AK,92.0,4482.0,146.0
2019-11-01,AK,88.0,4503.0,139.0
2019-12-01,AK,83.0,4528.0,133.0
2020-01-01,AK,80.0,4545.0,134.0
2020-02-01,AK,73.0,4549.0,125.0
2020-03-01,AK,69.0,4498.0,117.0
2020-04-01,AK,74.0,4513.0,120.0
2020-05-01,AK,84.0,4510.0,128.0
2015-01-01,AL,,49543.0,715.0
2015-02-01,AL,,50004.0,723.0
2015-03-01,AL,,50486.0,733.0
2015-04-01,AL,,50565.0,738.0
2015-05-01,AL,,50516.0,755.0
2015-06-01,AL,,50658.0,756.0
2015-07-01,AL,,50841.0,743.0
2015-08-01,AL,,50930.0,736.0
2015-09-01,AL,,51044.0,744.0
2015-10-01,AL,,51091.0,730.0
2015-11-01,AL,,51093.0,725.0
2015-12-01,AL,,50870.0,720.0
2016-01-01,AL,,50534.0,706.0
2016-02-01,AL,,50555.0,710.0
2016-03-01,AL,,50348.0,681.0
2016-04-01,AL,,50391.0,676.0
2016-05-01,AL,,50511.0,654.0
2016-06-01,AL,,50613.0,674.0
2016-07-01,AL,,50683.0,681.0
2016-08-01,AL,,50756.0,685.0
2016-09-01,AL,,50810.0,695.0
2016-10-01,AL,,50869.0,704.0
2016-11-01,AL,,51110.0,718.0
2016-12-01,AL,,51431.0,740.0
2017-01-01,AL,,51652.0,763.0
2017-02-01,AL,,51542.0,759.0
2017-03-01,AL,,51668.0,794.0
2017-04-01,AL,,51794.0,795.0
2017-05-01,AL,,51943.0,812.0
2017-06-01,AL,,52000.0,804.0
2017-07-01,AL,,52035.0,809.0
2017-08-01,AL,,52075.0,808.0
2017-09-01,AL,,52232.0,800.0
2017-10-01,AL,,52267.0,801.0
2017-11-01,AL,,52254.0,799.0
2017-12-01,AL,,52307.0,807.0
2018-01-01,AL,,53108.0,785.0
2018-02-01,AL,,53281.0,799.0
2018-03-01,AL,,53230.0,785.0
2018-04-01,AL,,53252.0,785.0
2018-05-01,AL,,53290.0,787.0
2018-06-01,AL,,53375.0,764.0
2018-07-01,AL,,53478.0,759.0
2018-08-01,AL,,53500.0,745.0
2018-09-01,AL,,53384.0,754.0
2018-10-01,AL,,53406.0,751.0
2018-11-01,AL,,53381.0,744.0
2018-12-01,AL,,53296.0,740.0
2019-01-01,AL,,52534.0,724.0
2019-02-01,AL,,52432.0,703.0
2019-03-01,AL,,52531.0,701.0
2019-04-01,AL,,52574.0,699.0
2019-05-01,AL,,52696.0,699.0
2019-06-01,AL,,52782.0,720.0
2019-07-01,AL,,52896.0,715.0
2019-08-01,AL,,53022.0,731.0
2019-09-01,AL,,53058.0,719.0
2019-10-01,AL,,53067.0,743.0
2019-11-01,AL,,53199.0,750.0
2019-12-01,AL,,53201.0,739.0
2020-01-01,AL,,53117.0,753.0
2020-02-01,AL,,53407.0,766.0
2020-03-01,AL,,53481.0,785.0
2020-04-01,AL,,53973.0,814.0
2020-05-01,AL,,54594.0,863.0
2015-01-01,AR,,30122.0,366.0
2015-02-01,AR,,30332.0,366.0
2015-03-01,AR,,30387.0,385.0
2015-04-01,AR,,30444.0,373.0
2015-05-01,AR,,30602.0,383.0
2015-06-01,AR,,30722.0,391.0
2015-07-01,AR,,30685.0,395.0
2015-08-01,AR,,30884.0,398.0
2015-09-01,AR,,30931.0,392.0
2015-10-01,AR,,31015.0,397.0
2015-11-01,AR,,31007.0,389.0
2015-12-01,AR,,30986.0,381.0
2016-01-01,AR,,30624.0,378.0
2016-02-01,AR,,30413.0,379.0
2016-03-01,AR,,30421.0,363.0
2016-04-01,AR,,30489.0,372.0
2016-05-01,AR,,30361.0,376.0
2016-06-01,AR,,30434.0,369.0
2016-07-01,AR,,30590.0,378.0
2016-08-01,AR,,30488.0,383.0
2016-09-01,AR,,30540.0,379.0
2016-10-01,AR,,30489.0,372.0
2016-11-01,AR,,30697.0,378.0
2016-12-01,AR,,31028.0,386.0
2017-01-01,AR,,31113.0,384.0
2017-02-01,AR,,31156.0,380.0
2017-03-01,AR,,31309.0,384.0
2017-04-01,AR,,31382.0,386.0
2017-05-01,AR,,31496.0,383.0
2017-06-01,AR,,31555.0,398.0
2017-07-01,AR,,31550.0,395.0
2017-08-01,AR,,31596.0,406.0
2017-09-01,AR,,31718.0,413.0
2017-10-01,AR,,31724.0,410.0
2017-11-01,AR,,31654.0,411.0
2017-12-01,AR,,31823.0,425.0
2018-01-01,AR,,32292.0,427.0
2018-02-01,AR,,32398.0,424.0
2018-03-01,AR,,32198.0,430.0
2018-04-01,AR,,32057.0,425.0
2018-05-01,AR,,32120.0,443.0
2018-06-01,AR,,32084.0,447.0
2018-07-01,AR,,32046.0,451.0
2018-08-01,AR,,32011.0,455.0
2018-09-01,AR,,31960.0,448.0
2018-10-01,AR,,32046.0,457.0
2018-11-01,AR,,32127.0,446.0
2018-12-01,AR,,31822.0,433.0
2019-01-01,AR,,31454.0,439.0
2019-02-01,AR,,31534.0,451.0
2019-03-01,AR,,31861.0,437.0
2019-04-01,AR,,32030.0,434.0
2019-05-01,AR,,31993.0,411.0
2019-06-01,AR,,31994.0,395.0
2019-07-01,AR,,32004.0,381.0
2019-08-01,AR,,32084.0,355.0
2019-09-01,AR,,32125.0,354.0
2019-10-01,AR,,32140.0,357.0
2019-11-01,AR,,32266.0,363.0
2019-12-01,AR,,32319.0,362.0
2020-01-01,AR,,32332.0,367.0
2020-02-01,AR,,32410.0,370.0
2020-03-01,AR,,32258.0,384.0
2020-04-01,AR,,32285.0,402.0
2020-05-01,AR,,32418.0,414.0
2015-01-01,AZ,,52342.0,1193.0
2015-02-01,AZ,,52371.0,1175.0
2015-03-01,AZ,,52826.0,1174.0
2015-04-01,AZ,,53025.0,1173.0
2015-05-01,AZ,,53225.0,1184.0
2015-06-01,AZ,,53462.0,1209.0
2015-07-01,AZ,,53685.0,1201.0
2015-08-01,AZ,,53907.0,1240.0
2015-09-01,AZ,,54058.0,1241.0
2015-10-01,AZ,,54122.0,1264.0
2015-11-01,AZ,,54421.0,1269.0
2015-12-01,AZ,,54853.0,1267.0
2016-01-01,AZ,,54917.0,1298.0
2016-02-01,AZ,,55755.0,1307.0
2016-03-01,AZ,,56319.0,1313.0
2016-04-01,AZ,,56436.0,1335.0
2016-05-01,AZ,,56522.0,1350.0
2016-06-01,AZ,,56648.0,1370.0
2016-07-01,AZ,,56865.0,1421.0
2016-08-01,AZ,,56960.0,1410.0
2016-09-01,AZ,,57051.0,1404.0
2016-10-01,AZ,,57277.0,1405.0
2016-11-01,AZ,,57252.0,1397.0
2016-12-01,AZ,,57215.0,1393.0
2017-01-01,AZ,,57221.0,1417.0
2017-02-01,AZ,,56609.0,1411.0
2017-03-01,AZ,,56269.0,1429.0
2017-04-01,AZ,,56454.0,1418.0
2017-05-01,AZ,,56721.0,1437.0
2017-06-01,AZ,866.0,57013.0,1455.0
2017-07-01,AZ,862.0,57215.0,1450.0
2017-08-01,AZ,863.0,57310.0,1468.0
2017-09-01,AZ,877.0,57531.0,1492.0
2017-10-01,AZ,896.0,57694.0,1503.0
2017-11-01,AZ,908.0,57852.0,1517.0
2017-12-01,AZ,936.0,58440.0,1555.0
2018-01-01,AZ,956.0,59582.0,1571.0
2018-02-01,AZ,969.0,59896.0,1582.0
2018-03-01,AZ,973.0,60187.0,1594.0
2018-04-01,AZ,992.0,60306.0,1611.0
2018-05-01,AZ,980.0,60187.0,1607.0
2018-06-01,AZ,995.0,60116.0,1606.0
2018-07-01,AZ,1013.0,60174.0,1652.0
2018-08-01,AZ,1061.0,60298.0,1676.0
2018-09-01,AZ,1077.0,60366.0,1676.0
2018-10-01,AZ,1079.0,60343.0,1672.0
2018-11-01,AZ,1112.0,60384.0,1706.0
2018-12-01,AZ,1134.0,60200.0,1730.0
2019-01-01,AZ,1145.0,59539.0,1725.0
2019-02-01,AZ,1153.0,59464.0,1747.0
2019-03-01,AZ,1156.0,59529.0,1764.0
2019-04-01,AZ,1166.0,59660.0,1768.0
2019-05-01,AZ,1192.0,60027.0,1784.0
2019-06-01,AZ,1180.0,60028.0,1778.0
2019-07-01,AZ,1210.0,60177.0,1815.0
2019-08-01,AZ,1215.0,60352.0,1830.0
2019-09-01,AZ,1261.0,60560.0,1899.0
2019-10-01,AZ,1294.0,60763.0,1946.0
2019-11-01,AZ,1296.0,61103.0,1953.0
2019-12-01,AZ,1326.0,61087.0,1982.0
2020-01-01,AZ,1358.0,61205.0,2026.0
2020-02-01,AZ,1395.0,61754.0,2065.0
2020-03-01,AZ,1445.0,62134.0,2097.0
2020-04-01,AZ,1487.0,62818.0,2140.0
2020-05-01,AZ,1559.0,63585.0,2210.0
2015-01-01,CA,,248191.0,4603.0
2015-02-01,CA,,249920.0,4616.0
2015-03-01,CA,,251540.0,4608.0
2015-04-01,CA,,252831.0,4625.0
2015-05-01,CA,,253858.0,4607.0
2015-06-01,CA,,254838.0,4604.0
2015-07-01,CA,,255417.0,4628.0
2015-08-01,CA,,256464.0,4670.0
2015-09-01,CA,,257163.0,4747.0
2015-10-01,CA,,257750.0,4784.0
2015-11-01,CA,,258808.0,4747.0
2015-12-01,CA,,260172.0,4762.0
2016-01-01,CA,,259303.0,4745.0
2016-02-01,CA,,260508.0,4745.0
2016-03-01,CA,,261416.0,4768.0
2016-04-01,CA,,261595.0,4795.0
2016-05-01,CA,,261557.0,4811.0
2016-06-01,CA,,261467.0,4844.0
2016-07-01,CA,,261603.0,4816.0
2016-08-01,CA,,261781.0,4791.0
2016-09-01,CA,,262041.0,4716.0
2016-10-01,CA,,262751.0,4659.0
2016-11-01,CA,,262360.0,4709.0
2016-12-01,CA,,263199.0,4755.0
2017-01-01,CA,,265340.0,4771.0
2017-02-01,CA,,264889.0,4724.0
2017-03-01,CA,,264767.0,4721.0
2017-04-01,CA,,265286.0,4714.0
2017-05-01,CA,,265953.0,4761.0
2017-06-01,CA,,266897.0,4808.0
2017-07-01,CA,,267372.0,4870.0
2017-08-01,CA,,267347.0,4900.0
2017-09-01,CA,,268090.0,4972.0
2017-10-01,CA,,268366.0,5078.0
2017-11-01,CA,,268369.0,5059.0
2017-12-01,CA,,269377.0,5028.0
2018-01-01,CA,,271341.0,5092.0
2018-02-01,CA,,271522.0,5174.0
2018-03-01,CA,,272905.0,5195.0
2018-04-01,CA,,272660.0,5201.0
2018-05-01,CA,,272196.0,5164.0
2018-06-01,CA,,271913.0,5192.0
2018-07-01,CA,,272062.0,5209.0
2018-08-01,CA,,272491.0,5289.0
2018-09-01,CA,,271732.0,5341.0
2018-10-01,CA,,271242.0,5370.0
2018-11-01,CA,,271953.0,5400.0
2018-12-01,CA,,270088.0,5494.0
2019-01-01,CA,,266531.0,5516.0
2019-02-01,CA,,266713.0,5558.0
2019-03-01,CA,,266502.0,5626.0
2019-04-01,CA,,266949.0,5705.0
2019-05-01,CA,,267811.0,5806.0
2019-06-01,CA,2803.0,268387.0,5890.0
2019-07-01,CA,2884.0,268475.0,5957.0
2019-08-01,CA,2984.0,268383.0,6058.0
2019-09-01,CA,3044.0,268815.0,6115.0
2019-10-01,CA,3118.0,269841.0,6164.0
2019-11-01,CA,3272.0,270202.0,6325.0
2019-12-01,CA,3352.0,270914.0,6412.0
2020-01-01,CA,3455.0,271679.0,6491.0
2020-02-01,CA,3567.0,272671.0,6610.0
2020-03-01,CA,3705.0,273013.0,6742.0
2020-04-01,CA,3873.0,276277.0,6919.0
2020-05-01,CA,4081.0,278778.0,7121.0
2015-01-01,CO,,36264.0,923.0
2015-02-01,CO,,36330.0,932.0
2015-03-01,CO,,36300.0,939.0
2015-04-01,CO,,36601.0,950.0
2015-05-01,CO,,36667.0,927.0
2015-06-01,CO,,36816.0,921.0
2015-07-01,CO,,36960.0,918.0
2015-08-01,CO,,37125.0,928.0
2015-09-01,CO,,37101.0,917.0
2015-10-01,CO,,37144.0,915.0
2015-11-01,CO,,37144.0,908.0
2015-12-01,CO,,36993.0,913.0
2016-01-01,CO,,36752.0,913.0
2016-02-01,CO,,36987.0,912.0
2016-03-01,CO,,37387.0,908.0
2016-04-01,CO,,37351.0,894.0
2016-05-01,CO,,37535.0,915.0
2016-06-01,CO,,37504.0,935.0
2016-07-01,CO,,37620.0,928.0
2016-08-01,CO,,37650.0,934.0
2016-09-01,CO,,37834.0,933.0
2016-10-01,CO,,38048.0,948.0
2016-11-01,CO,,38075.0,952.0
2016-12-01,CO,,38151.0,965.0
2017-01-01,CO,,38236.0,977.0
2017-02-01,CO,,38358.0,967.0
2017-03-01,CO,,38364.0,964.0
2017-04-01,CO,,38521.0,989.0
2017-05-01,CO,,38410.0,983.0
2017-06-01,CO,,38470.0,997.0
2017-07-01,CO,,38367.0,1013.0
2017-08-01,CO,,38380.0,1019.0
2017-09-01,CO,,38542.0,1024.0
2017-10-01,CO,,38590.0,1027.0
2017-11-01,CO,,38704.0,1046.0
2017-12-01,CO,,38759.0,1040.0
2018-01-01,CO,,38985.0,1048.0
2018-02-01,CO,,38953.0,1053.0
2018-03-01,CO,,38963.0,1068.0
2018-04-01,CO,,38931.0,1048.0
2018-05-01,CO,,39007.0,1058.0
2018-06-01,CO,,38974.0,1035.0
2018-07-01,CO,595.0,39085.0,1035.0
2018-08-01,CO,582.0,39286.0,1027.0
2018-09-01,CO,570.0,39185.0,1017.0
2018-10-01,CO,,39169.0,1018.0
2018-11-01,CO,553.0,39205.0,991.0
2018-12-01,CO,568.0,39147.0,1004.0
2019-01-01,CO,565.0,39010.0,992.0
2019-02-01,CO,562.0,39060.0,999.0
2019-03-01,CO,556.0,39168.0,989.0
2019-04-01,CO,558.0,39136.0,994.0
2019-05-01,CO,557.0,39327.0,992.0
2019-06-01,CO,563.0,39544.0,1007.0
2019-07-01,CO,580.0,39650.0,1008.0
2019-08-01,CO,580.0,39589.0,1017.0
2019-09-01,CO,,39711.0,1038.0
2019-10-01,CO,603.0,39866.0,1054.0
2019-11-01,CO,617.0,39945.0,1072.0
2019-12-01,CO,644.0,40105.0,1100.0
2020-01-01,CO,655.0,40231.0,1119.0
2020-02-01,CO,676.0,40478.0,1130.0
2020-03-01,CO,708.0,40675.0,1174.0
2020-04-01,CO,757.0,41982.0,1230.0
2020-05-01,CO,813.0,42439.0,1295.0
2015-01-01,CT,532.0,30221.0,631.0
2015-02-01,CT,530.0,30349.0,633.0
2015-03-01,CT,536.0,30497.0,639.0
2015-04-01,CT,550.0,30431.0,650.0
2015-05-01,CT,553.0,30437.0,652.0
2015-06-01,CT,567.0,30508.0,670.0
2015-07-01,CT,616.0,30612.0,722.0
2015-08-01,CT,618.0,30549.0,728.0
2015-09-01,CT,633.0,30556.0,748.0
2015-10-01,CT,660.0,30615.0,779.0
2015-11-01,CT,683.0,30751.0,800.0
2015-12-01,CT,686.0,30600.0,799.0
2016-01-01,CT,711.0,30368.0,824.0
2016-02-01,CT,731.0,30231.0,836.0
2016-03-01,CT,741.0,30162.0,849.0
2016-04-01,CT,766.0,30198.0,869.0
2016-05-01,CT,795.0,30198.0,895.0
2016-06-01,CT,810.0,30188.0,909.0
2016-07-01,CT,800.0,30094.0,906.0
2016-08-01,CT,825.0,30156.0,928.0
2016-09-01,CT,832.0,30088.0,929.0
2016-10-01,CT,814.0,30155.0,918.0
2016-11-01,CT,834.0,30294.0,939.0
2016-12-01,CT,869.0,30641.0,974.0
2017-01-01,CT,874.0,30834.0,985.0
2017-02-01,CT,878.0,31023.0,994.0
2017-03-01,CT,905.0,31060.0,1019.0
2017-04-01,CT,903.0,31103.0,1018.0
2017-05-01,CT,926.0,31116.0,1046.0
2017-06-01,CT,940.0,31248.0,1056.0
2017-07-01,CT,965.0,31345.0,1074.0
2017-08-01,CT,968.0,31374.0,1081.0
2017-09-01,CT,967.0,31543.0,1083.0
2017-10-01,CT,979.0,31511.0,1092.0
2017-11-01,CT,959.0,31424.0,1066.0
2017-12-01,CT,967.0,31542.0,1080.0
2018-01-01,CT,944.0,31745.0,1053.0
2018-02-01,CT,951.0,31569.0,1058.0
2018-03-01,CT,959.0,31527.0,1065.0
2018-04-01,CT,958.0,31562.0,1065.0
2018-05-01,CT,940.0,31590.0,1052.0
2018-06-01,CT,953.0,31451.0,1069.0
2018-07-01,CT,947.0,31540.0,1066.0
2018-08-01,CT,940.0,31609.0,1063.0
2018-09-01,CT,959.0,31611.0,1083.0
2018-10-01,CT,962.0,31660.0,1081.0
2018-11-01,CT,974.0,31644.0,1097.0
2018-12-01,CT,957.0,31449.0,1070.0
2019-01-01,CT,973.0,31239.0,1087.0
2019-02-01,CT,973.0,31357.0,1080.0
2019-03-01,CT,964.0,31538.0,1074.0
2019-04-01,CT,965.0,31520.0,1080.0
2019-05-01,CT,988.0,31538.0,1093.0
2019-06-01,CT,1000.0,31676.0,1102.0
2019-07-01,CT,1027.0,31686.0,1130.0
2019-08-01,CT,1083.0,31767.0,1183.0
2019-09-01,CT,1079.0,31743.0,1185.0
2019-10-01,CT,1081.0,31743.0,1189.0
2019-11-01,CT,1089.0,31846.0,1197.0
2019-12-01,CT,1119.0,31929.0,1231.0
2020-01-01,CT,1139.0,31867.0,1255.0
2020-02-01,CT,1143.0,31830.0,1260.0
2020-03-01,CT,1153.0,31901.0,1264.0
2020-04-01,CT,1191.0,34626.0,1297.0
2020-05-01,CT,1185.0,36089.0,1296.0
2015-01-01,DE,,8485.0,210.0
2015-02-01,DE,,8561.0,208.0
2015-03-01,DE,,8551.0,208.0
2015-04-01,DE,,8580.0,200.0
2015-05-01,DE,,8583.0,195.0
2015-06-01,DE,,8577.0,199.0
2015-07-01,DE,,8642.0,202.0
2015-08-01,DE,,8648.0,192.0
2015-09-01,DE,,8686.0,201.0
2015-10-01,DE,,8661.0,187.0
2015-11-01,DE,,8666.0,194.0
2015-12-01,DE,,8591.0,195.0
2016-01-01,DE,,8485.0,181.0
2016-02-01,DE,,8473.0,189.0
2016-03-01,DE,,8555.0,188.0
2016-04-01,DE,,8530.0,199.0
2016-05-01,DE,,8553.0,216.0
2016-06-01,DE,,8571.0,221.0
2016-07-01,DE,,8609.0,233.0
2016-08-01,DE,,8666.0,245.0
2016-09-01,DE,,8740.0,245.0
2016-10-01,DE,,8809.0,254.0
2016-11-01,DE,,8889.0,268.0
2016-12-01,DE,,8980.0,285.0
2017-01-01,DE,,9058.0,310.0
2017-02-01,DE,,9085.0,309.0
2017-03-01,DE,,9099.0,312.0
2017-04-01,DE,,9150.0,313.0
2017-05-01,DE,,9119.0,310.0
2017-06-01,DE,,9098.0,313.0
2017-07-01,DE,,9108.0,320.0
2017-08-01,DE,,9089.0,326.0
2017-09-01,DE,,9045.0,329.0
2017-10-01,DE,,9016.0,338.0
2017-11-01,DE,,9047.0,345.0
2017-12-01,DE,,9132.0,341.0
2018-01-01,DE,,9132.0,330.0
2018-02-01,DE,,9194.0,338.0
2018-03-01,DE,288.0,9219.0,354.0
2018-04-01,DE,298.0,9256.0,360.0
2018-05-01,DE,308.0,9327.0,366.0
2018-06-01,DE,314.0,9417.0,367.0
2018-07-01,DE,314.0,9471.0,363.0
2018-08-01,DE,333.0,9505.0,381.0
2018-09-01,DE,349.0,9518.0,393.0
2018-10-01,DE,362.0,9547.0,406.0
2018-11-01,DE,364.0,9542.0,405.0
2018-12-01,DE,361.0,9482.0,399.0
2019-01-01,DE,364.0,9443.0,403.0
2019-02-01,DE,360.0,9379.0,401.0
2019-03-01,DE,350.0,9353.0,394.0
2019-04-01,DE,347.0,9253.0,392.0
2019-05-01,DE,357.0,9252.0,404.0
2019-06-01,DE,370.0,9220.0,418.0
2019-07-01,DE,379.0,9216.0,427.0
2019-08-01,DE,373.0,9247.0,421.0
2019-09-01,DE,370.0,9312.0,416.0
2019-10-01,DE,362.0,9286.0,407.0
2019-11-01,DE,359.0,9229.0,399.0
2019-12-01,DE,382.0,9262.0,423.0
2020-01-01,DE,388.0,9267.0,428.0
2020-02-01,DE,406.0,9304.0,447.0
2020-03-01,DE,416.0,9361.0,453.0
2020-04-01,DE,425.0,9691.0,460.0
2020-05-01,DE,435.0,10037.0,468.0
2015-01-01,FL,,189170.0,2755.0
2015-02-01,FL,,190591.0,2824.0
2015-03-01,FL,,191745.0,2862.0
2015-04-01,FL,,192268.0,2886.0
2015-05-01,FL,,193067.0,2958.0
2015-06-01,FL,,193387.0,2983.0
2015-07-01,FL,,193875.0,3117.0
2015-08-01,FL,,194364.0,3204.0
2015-09-01,FL,,195097.0,3270.0
2015-10-01,FL,,195599.0,3341.0
2015-11-01,FL,,195311.0,3340.0
2015-12-01,FL,,194297.0,3352.0
2016-01-01,FL,,193810.0,3324.0
2016-02-01,FL,,194386.0,3401.0
2016-03-01,FL,,195215.0,3596.0
2016-04-01,FL,,195883.0,3703.0
2016-05-01,FL,,196050.0,3759.0
2016-06-01,FL,,196273.0,3843.0
2016-07-01,FL,,196733.0,3973.0
2016-08-01,FL,,197300.0,4091.0
2016-09-01,FL,,197602.0,4279.0
2016-10-01,FL,,198220.0,4579.0
2016-11-01,FL,,199256.0,4836.0
2016-12-01,FL,,199964.0,4996.0
2017-01-01,FL,,200883.0,5179.0
2017-02-01,FL,,200708.0,5230.0
2017-03-01,FL,,200881.0,5287.0
2017-04-01,FL,,201341.0,5386.0
2017-05-01,FL,,201706.0,5535.0
2017-06-01,FL,,202314.0,5676.0
2017-07-01,FL,,202400.0,5602.0
2017-08-01,FL,,202940.0,5627.0
2017-09-01,FL,,203978.0,5592.0
2017-10-01,FL,,204665.0,5475.0
2017-11-01,FL,,205023.0,5415.0
2017-12-01,FL,,206171.0,5440.0
2018-01-01,FL,,208171.0,5451.0
2018-02-01,FL,,208896.0,5419.0
2018-03-01,FL,,208923.0,5292.0
2018-04-01,FL,,208889.0,5272.0
2018-05-01,FL,,208949.0,5235.0
2018-06-01,FL,,209220.0,5136.0
2018-07-01,FL,,209545.0,5141.0
2018-08-01,FL,,209164.0,5062.0
2018-09-01,FL,,208844.0,5006.0
2018-10-01,FL,,208485.0,4954.0
2018-11-01,FL,,208232.0,4968.0
2018-12-01,FL,,208121.0,4936.0
2019-01-01,FL,,206115.0,4921.0
2019-02-01,FL,,205497.0,4937.0
2019-03-01,FL,,205545.0,4961.0
2019-04-01,FL,,206273.0,4987.0
2019-05-01,FL,,207141.0,4957.0
2019-06-01,FL,,207592.0,5043.0
2019-07-01,FL,,208141.0,5097.0
2019-08-01,FL,,208462.0,5153.0
2019-09-01,FL,,208382.0,5251.0
2019-10-01,FL,3872.0,208513.0,5397.0
2019-11-01,FL,3923.0,209246.0,5473.0
2019-12-01,FL,3981.0,209740.0,5524.0
2020-01-01,FL,4052.0,210617.0,5635.0
2020-02-01,FL,4133.0,211659.0,5768.0
2020-03-01,FL,4307.0,212638.0,5984.0
2020-04-01,FL,4509.0,213949.0,6212.0
2020-05-01,FL,4838.0,215219.0,6583.0
2015-01-01,GA,,77687.0,1206.0
2015-02-01,GA,,78215.0,1235.0
2015-03-01,GA,,78805.0,1257.0
2015-04-01,GA,,79111.0,1270.0
2015-05-01,GA,,79186.0,1289.0
2015-06-01,GA,,79559.0,1311.0
2015-07-01,GA,,79994.0,1330.0
2015-08-01,GA,896.0,80081.0,1327.0
2015-09-01,GA,885.0,80392.0,1314.0
2015-10-01,GA,895.0,80715.0,1337.0
2015-11-01,GA,877.0,80919.0,1315.0
2015-12-01,GA,868.0,80541.0,1308.0
2016-01-01,GA,854.0,80247.0,1299.0
2016-02-01,GA,840.0,80280.0,1277.0
2016-03-01,GA,843.0,80292.0,1278.0
2016-04-01,GA,855.0,80405.0,1291.0
2016-05-01,GA,837.0,80430.0,1268.0
2016-06-01,GA,842.0,80535.0,1279.0
2016-07-01,GA,842.0,80602.0,1270.0
2016-08-01,GA,841.0,81003.0,1275.0
2016-09-01,GA,854.0,81280.0,1289.0
2016-10-01,GA,865.0,81277.0,1298.0
2016-11-01,GA,896.0,81392.0,1344.0
2016-12-01,GA,911.0,81783.0,1370.0
2017-01-01,GA,938.0,82150.0,1398.0
2017-02-01,GA,956.0,82143.0,1418.0
2017-03-01,GA,983.0,82436.0,1436.0
2017-04-01,GA,1002.0,82588.0,1467.0
2017-05-01,GA,1017.0,82813.0,1484.0
2017-06-01,GA,1005.0,82946.0,1485.0
2017-07-01,GA,1003.0,83087.0,1493.0
2017-08-01,GA,1003.0,83122.0,1501.0
2017-09-01,GA,999.0,83199.0,1499.0
2017-10-01,GA,1003.0,83588.0,1520.0
2017-11-01,GA,991.0,83665.0,1506.0
2017-12-01,GA,1003.0,83679.0,1516.0
2018-01-01,GA,974.0,84842.0,1479.0
2018-02-01,GA,954.0,85239.0,1459.0
2018-03-01,GA,945.0,85110.0,1467.0
2018-04-01,GA,919.0,85221.0,1435.0
2018-05-01,GA,910.0,85473.0,1440.0
2018-06-01,GA,910.0,85458.0,1436.0
2018-07-01,GA,917.0,85380.0,1442.0
2018-08-01,GA,915.0,85614.0,1444.0
2018-09-01,GA,922.0,85497.0,1460.0
2018-10-01,GA,900.0,85382.0,1421.0
2018-11-01,GA,876.0,85522.0,1397.0
2018-12-01,GA,853.0,85746.0,1375.0
2019-01-01,GA,851.0,84724.0,1384.0
2019-02-01,GA,845.0,84297.0,1383.0
